Bokført	Rentedato	Tekstkode	Beskrivelse	Beløp	Arkivref.	Motkonto
09.09.2013	05.09.2013	VISA KONT	*4621 05.09 USD 102.75 3608 18TH ST Kurs: 6.2039	-637,45	50001685147	
06.09.2013	06.09.2013	VISA VARE	*4621 04.09 NOK 7.00 APPLE ITUNES STORE-NOK Kurs: 1.0000	-7,00	50001685147	
04.09.2013	04.09.2013	VARER	03.09 STATOIL BJERKE ØKERN TORGVE OSLO	-1050,94	17017039615	
03.09.2013	03.09.2013	OVFNETTB	Overføring - San Francisco	-10000,00	50389039152	3705.17.98423
03.09.2013	03.09.2013	VARER	03.09 CISCO CATERING PHILIP PERDE LYSAKER	-71,00	17017271726	
03.09.2013	03.09.2013	OVFNETTB	San Francisco	30000,00	50389039152	3705.09.65105
03.09.2013	03.09.2013	NETTGIRO	Nettgiro til: EUROPEISKE REIS Betalt: 03.09.13	-3156,00	50389039152	6003.06.64607
02.09.2013	03.09.2013	NETTGIRO	Nettgiro til: SERGEL NORGE AS Betalt: 02.09.13	-1666,33	50389029152	1638.03.56353
02.09.2013	03.09.2013	NETTGIRO	Nettgiro til: AMERICAN EXPRES Betalt: 02.09.13	-252,52	50389029152	7058.06.61481
02.09.2013	02.09.2013	VARER	02.09 CISCO CATERING PHILIP PERDE LYSAKER	-66,00	17017044151	
02.09.2013	03.09.2013	NETTGIRO	Nettgiro til: GJENSIDIGE FORS Betalt: 02.09.13	-2735,00	50389029152	6005.06.08460
31.08.2013	02.09.2013	NETTGIRO	Nettgiro til: UKA-13 Betalt: 30.08.13	-515,00	50389009152	1503.05.66855
31.08.2013	30.08.2013	VISA VARE	*4621 28.08 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
31.08.2013	30.08.2013	VISA VARE	*4621 28.08 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
29.08.2013	23.08.2013	VISA KONT	*4621 23.08 EUR 200.00 NATIONAL BANK OF GREECE Kurs: 8.1974	-1639,47	50001685147	
29.08.2013	29.08.2013	GEBYR	VISA KONTANTUTTAK UTLAND 1 TRANS(ER) TYPE 715	-30,00	90460000	
28.08.2013	28.08.2013	VISA VARE	*4621 26.08 USD 6.00 SRA*SUPPORT.STRAVA.COM Kurs: 6.1517	-36,91	50001685147	
28.08.2013	28.08.2013	VARER	28.08 7 - ELEVEN 7068 YOUNGSTORGET OSLO	-109,00	17017838044	
28.08.2013	28.08.2013	VARER	28.08 7 - ELEVEN 7115 BRUGT.1 OSLO	-63,00	17017225949	
27.08.2013	27.08.2013	VARER	27.08 CISCO CATERING PHILIP PERDE LYSAKER	-71,00	17017488837	
26.08.2013	26.08.2013	VARER	24.08 SOM TAM THAI VOGTS GATE 6 OSLO	-425,00	17017113975	
26.08.2013	26.08.2013	OVERFØRT	Til felleskonto	-32186,00	89250429	3705.17.98423
26.08.2013	26.08.2013	NETTGIRO	Nettgiro til: 8601.06.80125 Betalt: 25.08.13	-2236,33	50389059152	8601.06.80125
26.08.2013	26.08.2013	OVERFØRT	Sparing	-2000,00	89250177	3705.09.65105
26.08.2013	26.08.2013	VARER	25.08 Shell Skaarer S olheimv eLoerenskog	-106,00	17017424451	
26.08.2013	26.08.2013	VARER	26.08 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017231762	
26.08.2013	26.08.2013	NETTGIRO	Nettgiro til: NORDIC PRINT AS Betalt: 25.08.13	-159,00	50389059152	6401.06.83422
23.08.2013	23.08.2013	AVTGI	TEKNA	-2025,00	93420019	1644.25.55811
23.08.2013	23.08.2013	LØNN	Lonn fra CISCO SYSTEMS NORWAY AS	40909,33	50975004210	
23.08.2013	23.08.2013	AVTGI	CHESS COMMUNICATION AS	-543,07	93420522	5210.05.61603
21.08.2013	21.08.2013	VISA VARE	*4621 19.08 NOK 106.00 WWWJOTTANO Kurs: 1.0000	-106,00	50001685147	
19.08.2013	19.08.2013	VARER	16.08 APOTEK 1,BJERKE TRONDHEIMSVN OSLO	-75,00	17017761836	
16.08.2013	16.08.2013	VARER	15.08 171 BOOTS APOTEK LINDERUD	-187,40	17017439315	
16.08.2013	16.08.2013	VARER	15.08 171 BOOTS APOTEK LINDERUD	-89,00	17017453987	
16.08.2013	16.08.2013	VARER	16.08 LEGE DAG HAMMER ERICH MOGENS OSLO	-186,00	17017595995	
16.08.2013	16.08.2013	VARER	15.08 LEGEVAKT BASE N ERICH MOGENS OSLO	-235,00	17017351315	
16.08.2013	16.08.2013	VARER	16.08 NARVESEN 477 ERIK MOGENSØ OSLO	-60,00	17017623726	
15.08.2013	15.08.2013	VARER	15.08 CISCO CATERING PHILIP PERDE LYSAKER	-45,00	17017730556	
15.08.2013	15.08.2013	E-FAKTURA	Nettgiro til: Lånekassen Betalt: 15.08.13	-5709,00	50389059343	7694.05.12928
14.08.2013	14.08.2013	VARER	14.08 CISCO CATERING PHILIP PERDE LYSAKER	-45,00	17017637585	
14.08.2013	14.08.2013	VISA VARE	*4621 11.08 NOK 99.00 FJORD 1 FYLKESBAT Kurs: 1.0000	-99,00	50001685147	
13.08.2013	13.08.2013	VARER	13.08 CISCO CATERING PHILIP PERDE LYSAKER	-71,00	17017090890	
13.08.2013	13.08.2013	VISA VARE	*4621 08.08 NOK 113.00 FJORD 1 FYLKESBAT Kurs: 1.0000	-113,00	50001685147	
12.08.2013	12.08.2013	VARER	11.08 GALAXE PIZZA SENTRUMSVN. GOL	-264,00	17017715489	
12.08.2013	12.08.2013	VARER	11.08 ESSO FØRDE . FØRDE	-721,78	17017738511	
09.08.2013	09.08.2013	VARER	08.08 NOR - KRO BROMMA NESBYEN	-218,00	17017414783	
09.08.2013	09.08.2013	VISA VARE	*4621 07.08 NOK 60.00 Ruter billett Kurs: 1.0000	-60,00	50001685147	
09.08.2013	09.08.2013	VARER	09.08 ESSO STRYN TONNINGSGT. STRYN	-43,00	17017018382	
09.08.2013	09.08.2013	VISA VARE	*4621 07.08 NOK 60.00 Ruter billett Kurs: 1.0000	-60,00	50001685147	
09.08.2013	09.08.2013	OVERFØRT	Fra: ØSTREHEIMSVEIEN 25-27-29 SAM. Betalt: 09.08.13	1498,00	80085026237	6090.06.06888
09.08.2013	09.08.2013	VARER	08.08 STATOIL BJERKE ØKERN TORGVE OSLO	-702,90	17017602214	
08.08.2013	08.08.2013	VARER	07.08 OSLO SPEKTRUM F S.HENIES PL OSLO	-320,00	17017469699	
08.08.2013	08.08.2013	VARER	07.08 OSLO SPEKTRUM F S.HENIES PL OSLO	-30,00	17017681621	
08.08.2013	08.08.2013	VARER	07.08 OSLO SPEKTRUM F S.HENIES PL OSLO	-115,00	17017858220	
08.08.2013	08.08.2013	VARER	07.08 7 - ELEVEN 7115 BRUGT.1 OSLO	-63,00	17017971028	
07.08.2013	07.08.2013	VARER	06.08 KIWI 402 TONSEN RØDBERGVN.16 OSLO	-126,74	17017942456	
07.08.2013	07.08.2013	VARER	06.08 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-203,30	17017705305	
07.08.2013	07.08.2013	VARER	07.08 CISCO CATERING PHILIP PERDE LYSAKER	-45,00	17017536903	
06.08.2013	06.08.2013	VARER	06.08 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017249113	
05.08.2013	05.08.2013	VARER	03.08 SPORTSHUSET STO VITAMINVN 7 OSLO	-399,00	17017001043	
05.08.2013	05.08.2013	VARER	05.08 CISCO CATERING PHILIP PERDE LYSAKER	-45,00	17017953702	
05.08.2013	05.08.2013	VARER	02.08 SOM TAM THAI VOGTS GATE 6 OSLO	-425,00	17017752925	
05.08.2013	05.08.2013	VARER	02.08 ICA Supermarked Linder OSLO	-276,20	17017842963	
05.08.2013	05.08.2013	VARER	04.08 ESSO SPYDEBERG ASKIMVN. 8 SPYDEBERG	-63,00	17017976847	
02.08.2013	02.08.2013	VARER	02.08 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017262457	
01.08.2013	01.08.2013	NETTGIRO	Nettgiro til: Sæther Eirik Betalt: 31.07.13	-1243,00	50389019152	9710.43.14280
01.08.2013	01.08.2013	VARER	01.08 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017551258	
31.07.2013	31.07.2013	VARER	31.07 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017239012	
30.07.2013	30.07.2013	VISA VARE	*4621 26.07 NOK 462.36 PAYPAL *BIGTENT Kurs: 1.0000	-462,36	50001685147	
30.07.2013	30.07.2013	VISA VARE	*4621 28.07 NOK 115.00 Vendcomatic AS Kurs: 1.0000	-115,00	50001685147	
29.07.2013	29.07.2013	VARER	26.07 MAXIMAT TOCKSFO ALVERUDSVEGE TÖCKSFORS	-164,95	17017697117	
29.07.2013	29.07.2013	VARER	28.07 LILLEPUTTHAMMER AASLETTVEGEN ØYER	-33,00	17017868513	
29.07.2013	29.07.2013	VISA VARE	*4621 25.07 USD 6.00 SRA*SUPPORT.STRAVA.COM Kurs: 6.0467	-36,28	50001685147	
29.07.2013	29.07.2013	VISA VARE	*4621 25.07 SEK 77.00 DUSE UDDE CAMPI Kurs: 0.9283	-71,48	50001685147	
26.07.2013	26.07.2013	VISA VARE	*4621 24.07 NOK 28.00 APPLE ITUNES STORE-NOK Kurs: 1.0000	-28,00	50001685147	
26.07.2013	26.07.2013	OVERFØRT	Til felleskonto	-32186,00	89250122	3705.17.98423
26.07.2013	26.07.2013	OVERFØRT	Sparing	-2000,00	89250053	3705.09.65105
25.07.2013	25.07.2013	VARER	24.07 DUBLINER PUB RÅDHUSGT. 28 OSLO	-70,00	17017192491	
25.07.2013	25.07.2013	VARER	24.07 TELENOR ARENA 2 WIDERØEVN. 1 FORNEBU	-395,00	17017963209	
25.07.2013	25.07.2013	LØNN	Lonn fra CISCO SYSTEMS NORWAY AS	55909,33	50975004181	
25.07.2013	25.07.2013	VARER	25.07 BISLETT KEBAB H THORVALD MEY OSLO	-125,00	17017275895	
24.07.2013	24.07.2013	VISA VARE	*4621 22.07 NOK 9081.00 SAS AIRLINE 1172380763676 Kurs: 1.0000	-9081,00	50001685147	
24.07.2013	24.07.2013	VISA VARE	*4621 22.07 NOK 7688.00 SAS AIRLINE 1172380763677 Kurs: 1.0000	-7688,00	50001685147	
24.07.2013	24.07.2013	VISA VARE	*4621 22.07 NOK 887.00 SAS AIRLINE 1172380763678 Kurs: 1.0000	-887,00	50001685147	
23.07.2013	23.07.2013	NETTGIRO	Nettgiro til: AMERICAN EXPRES Betalt: 23.07.13	-5145,34	50389039152	7058.06.61481
23.07.2013	23.07.2013	VISA VARE	*4621 19.07 NOK 106.00 WWWJOTTANO Kurs: 1.0000	-106,00	50001685147	
23.07.2013	23.07.2013	VARER	23.07 LILLE PERSILLE VOGELLUND 6 NESBRU	-5,00	17017611000	
22.07.2013	22.07.2013	AVTGI	CHESS COMMUNICATION AS	-456,31	93421801	5210.05.61603
22.07.2013	22.07.2013	VARER	20.07 MØLLER BIL ØST KAKKELOVNSKR OSLO	-9736,00	17017150250	
19.07.2013	19.07.2013	VARER	19.07 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017361489	
18.07.2013	18.07.2013	VARER	17.07 KIWI 720 TORVET RÅDHUSGT. 16 KRISTIANSAND	-51,97	17017448877	
17.07.2013	17.07.2013	VARER	16.07 KIWI 720 TORVET RÅDHUSGT. 16 KRISTIANSAND	-110,70	17017870910	
17.07.2013	17.07.2013	VISA VARE	*4621 13.07 NOK 233.00 OSLO TAXI Kurs: 1.0000	-233,00	50001685147	
16.07.2013	16.07.2013	VARER	16.07 KRISTIANSAND DY KARDEMONNE B KARDEMOMME BY	-1567,00	17017116962	
15.07.2013	15.07.2013	VARER	15.07 SEILMAKERFRUENS LYNGØRSIDEN LYNGØR	-1100,00	17017465209	
15.07.2013	15.07.2013	VARER	13.07 Shell Grelland Grellan dHolmestad	-92,50	17017873803	
15.07.2013	15.07.2013	NETTGIRO	Nettgiro til: 0539.67.52192 Betalt: 12.07.13	-280,00	50389029152	0539.67.52192
15.07.2013	15.07.2013	VARER	14.07 LYNGØR HANDELSH . LYNGØR	-322,50	17017629156	
15.07.2013	15.07.2013	VARER	15.07 SØRLANDET SJØ LYNGØRPORTEN GJEVING	-25,00	17017824955	
15.07.2013	15.07.2013	VARER	12.07 BYGGMAKKER BROB HARALDRUDVN OSLO	-89,00	17017353195	
12.07.2013	12.07.2013	VARER	11.07 SUSHI HUSET CB TRONDHEIMSVE OSLO	-405,00	17017093651	
12.07.2013	12.07.2013	VARER	12.07 MENY VOLLEBEKK BROBEKKV.52	-185,40	17017092888	
12.07.2013	12.07.2013	VARER	11.07 REMA BJERKE TRONDHEIMSVE OSLO	-202,40	17017060959	
12.07.2013	12.07.2013	NETTGIRO	Nettgiro til: DAAE JOHANNES L Betalt: 12.07.13	-1000,00	50389029152	9710.38.73995
11.07.2013	11.07.2013	VARER	10.07 ICA Supermarked Linder OSLO	-459,25	17017812446	
11.07.2013	11.07.2013	VARER	10.07 KIWI 402 TONSEN RØDBERGVN.16 OSLO	-172,80	17017717784	
11.07.2013	11.07.2013	VARER	10.07 INTERSPORT LIND ERICH MOGENS OSLO	-825,00	17017597972	
10.07.2013	10.07.2013	VARER	10.07 LINDERUD RENS ERICH MOGENS OSLO	-320,00	17017104733	
09.07.2013	09.07.2013	VARER	09.07 KIWI 402 TONSEN RØDBERGVN.16 OSLO	-158,96	17017922076	
09.07.2013	09.07.2013	VARER	08.07 VERO MODA & JJ LINDERUD SEN OSLO	-130,00	17017816345	
08.07.2013	08.07.2013	NETTGIRO	Nettgiro til: Feriesenter AS Betalt: 08.07.13	-1600,00	50389089152	3126.22.11331
08.07.2013	08.07.2013	VARER	06.07 J.O.TYSSEKVAM TLF.57716141 6973 SANDE	-23,79	17017468447	
05.07.2013	05.07.2013	NETTGIRO	Nettgiro til: KUONI SCANDINAV Betalt: 05.07.13	-8454,00	50389059343	9750.06.22001
04.07.2013	04.07.2013	VARER	03.07 CHATLET FØRDE 57 72 00 68 .6800	-3448,00	17017795420	
04.07.2013	04.07.2013	VARER	03.07 CHATLET FØRDE 57 72 00 68 .6800	-999,50	17017910611	
03.07.2013	03.07.2013	VARER	03.07 CLAS OHLSON 882 NAUSTDALSVEG FØRDE	-128,00	17017892074	
02.07.2013	03.07.2013	NETTGIRO	Nettgiro til: 1644.03.96317 Betalt: 02.07.13	-600,00	50389029152	1644.03.96317
