Bokført	Rentedato	Tekstkode	Beskrivelse	Beløp	Arkivref.	Motkonto
10.06.2013	10.06.2013	VARER	09.06 STATOIL BJERKE ØKERN TORGVE OSLO	-127,00	17017415249	
10.06.2013	10.06.2013	VISA VARE	*8081 05.06 NOK 12.00 STORO STORSENTER Kurs: 1.0000	-12,00	50001685147	
10.06.2013	10.06.2013	VARER	08.06 REMA BJERKE TRONDHEIMSVE OSLO	-363,58	17017522684	
10.06.2013	10.06.2013	VARER	08.06 REMA BJERKE TRONDHEIMSVE OSLO	-237,37	17017480449	
06.06.2013	06.06.2013	VISA VARE	*4485 01.06 NOK 160.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-160,00	50001685147	
06.06.2013	06.06.2013	VISA VARE	*4485 30.05 NOK 210.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-210,00	50001685147	
06.06.2013	06.06.2013	VISA VARE	*4485 01.06 NOK 50.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-50,00	50001685147	
06.06.2013	06.06.2013	VISA VARE	*4485 23.05 NOK 6.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-6,00	50001685147	
06.06.2013	06.06.2013	VISA VARE	*8081 23.05 NOK 40.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-40,00	50001685147	
06.06.2013	06.06.2013	VISA VARE	*4485 02.06 NOK 5.00 AKER PDRIFT AS Kurs: 1.0000	-5,00	50001685147	
06.06.2013	06.06.2013	VISA VARE	*4485 31.05 NOK 210.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-210,00	50001685147	
05.06.2013	05.06.2013	VARER	05.06 JUNIOR BARNEKL. VITAMINVN. 7 OSLO	-199,00	17017271020	
04.06.2013	04.06.2013	VARER	03.06 Matkroken Arvol l Oslo	-27,00	17017822793	
04.06.2013	04.06.2013	VARER	04.06 APOTEK 1,BJERKE TRONDHEIMSVN OSLO	-126,90	17017239489	
04.06.2013	04.06.2013	VARER	03.06 REMA BJERKE TRONDHEIMSVE OSLO	-805,90	17017720763	
03.06.2013	03.06.2013	VARER	01.06 KIWI, ULLEVÅL KIRKEVN. 166 OSLO	-308,40	17017952061	
03.06.2013	03.06.2013	VARER	01.06 MEDIREST 6240 ULLEVÅL KAFE OSLO	-241,00	17017025621	
03.06.2013	03.06.2013	VARER	03.06 ICA Supermarked Linder OSLO	-348,09	17017242003	
03.06.2013	03.06.2013	VARER	31.05 MEDIREST 6240 ULLEVÅL KAFE OSLO	-262,00	17017609352	
03.06.2013	03.06.2013	VARER	02.06 APOTEK 1 OSLO L STORGT. 40 OSLO	-175,80	17017588859	
03.06.2013	03.06.2013	OVERFØRT	Til: 6090.06.06888 Betalt: 01.06.13	-3380,00	89250038	6090.06.06888
03.06.2013	03.06.2013	VARER	01.06 MEDIREST 6240 ULLEVÅL KAFE OSLO	-48,00	17017602855	
03.06.2013	03.06.2013	VARER	03.06 171 BOOTS APOTEK LINDERUD	-161,00	17017257218	
03.06.2013	03.06.2013	VARER	31.05 DOLLY DIMPLES SOGNSVN.75 A OSLO	-278,00	17017966218	
03.06.2013	03.06.2013	VARER	02.06 STATOIL BJERKE ØKERN TORGVE OSLO	-142,00	17017752306	
03.06.2013	03.06.2013	AVTGI	FJELLINJEN AS	-513,00	93420576	1503.25.40934
31.05.2013	31.05.2013	AVTGI	Viken Fibernett AS	-775,00	93420584	1503.14.83481
31.05.2013	31.05.2013	AVTGI	Gudbrandsdal Energi AS	-164,10	93420063	2095.19.81088
31.05.2013	31.05.2013	VARER	30.05 JOKER VOGTSGATE VOGTSGT. 60 OSLO	-151,70	17017909229	
31.05.2013	31.05.2013	VARER	31.05 MEDIREST 6240 ULLEVÅL KAFE OSLO	-59,00	17017591898	
30.05.2013	30.05.2013	VARER	30.05 MEDIREST 6240 ULLEVÅL KAFE OSLO	-73,00	17017179310	
30.05.2013	30.05.2013	VARER	30.05 MEDIREST 6240 ULLEVÅL KAFE OSLO	-41,00	17017561746	
30.05.2013	30.05.2013	VARER	29.05 KIWI 402 TONSEN RØDBERGVN.16 OSLO	-127,10	17017053400	
29.05.2013	29.05.2013	VARER	29.05 ÅHLENS AS LINDERUD OSLO	-129,00	17017568848	
29.05.2013	29.05.2013	VARER	29.05 ICA Supermarked Linder OSLO	-477,78	17017898909	
28.05.2013	28.05.2013	VARER	27.05 REMA BJERKE TRONDHEIMSVE OSLO	-42,50	17017320231	
28.05.2013	28.05.2013	VARER	28.05 ICA Supermarked Linder OSLO	-332,38	17017225552	
28.05.2013	28.05.2013	VARER	28.05 171 BOOTS APOTEK LINDERUD	-223,00	17017150558	
28.05.2013	28.05.2013	VARER	27.05 ÅRVOLL POST I BUTIKK OSLO	-84,90	17017299720	
28.05.2013	28.05.2013	OVFNETTB	tilbakeføring for utlegg	-4000,00	50389089152	3700.15.71126
27.05.2013	27.05.2013	VARER	24.05 JUVELEN ERICH MOGENS OSLO	-375,00	17017700313	
27.05.2013	27.05.2013	VARER	25.05 TOYS"R"US F3301 ALNA SENTER OSLO	-199,90	17017272479	
27.05.2013	27.05.2013	VISA VARE	*8081 22.05 NOK 24.00 STORO STORSENTER Kurs: 1.0000	-24,00	50001685147	
27.05.2013	27.05.2013	VARER	26.05 SHELL 7-11 HOLTERTEIGVN DRØBAK	-63,00	17017557461	
27.05.2013	27.05.2013	VARER	24.05 ICA Supermarked Linder OSLO	-330,20	17017974118	
27.05.2013	27.05.2013	VARER	24.05 SUSHI HUSET CB TRONDHEIMSVE OSLO	-355,00	17017131677	
27.05.2013	27.05.2013	VARER	26.05 STATOIL BJERKE ØKERN TORGVE OSLO	-170,00	17017925668	
27.05.2013	27.05.2013	VARER	25.05 RIMI Refstad OSLO	-36,80	17017522604	
27.05.2013	26.05.2013	LÅN	Til:37061218050	-18044,00	50370679100	3706.12.18050
27.05.2013	27.05.2013	VARER	24.05 BYGGMAKKER BROB HARALDRUDVN OSLO	-169,00	17017565400	
27.05.2013	26.05.2013	AVTALE	Til felleskonto	32186,00	89250149	3705.09.65091
27.05.2013	25.05.2013	OVFNETTB	Nettbank fra: ØYEN EIVOR SLEI Betalt: 25.05.13	500,00	50389059152	3700.15.71126
24.05.2013	24.05.2013	VARER	23.05 REMA BJERKE TRONDHEIMSVE OSLO	-299,14	17017092662	
23.05.2013	23.05.2013	VARER	22.05 KREMMERHUSET VITAMINVN. 7 OSLO	-99,00	17017972082	
23.05.2013	23.05.2013	VARER	22.05 REMA BJERKE TRONDHEIMSVE OSLO	-212,19	17017706260	
23.05.2013	23.05.2013	VARER	22.05 111000 EURO SKO VITAMINVN. 0485 OSLO	-1098,00	17017235419	
23.05.2013	23.05.2013	VARER	22.05 BABYSHOP STORO VITAMINVEIEN OSLO	-370,00	17017915450	
23.05.2013	23.05.2013	VARER	22.05 JUNIOR BARNEKL. VITAMINVN. 7 OSLO	-199,00	17017112572	
22.05.2013	22.05.2013	VARER	21.05 REMA BJERKE TRONDHEIMSVE OSLO	-613,70	17017702835	
22.05.2013	22.05.2013	VISA VARE	*4485 20.05 NOK 79.00 NETFLIX.COM Kurs: 1.0000	-79,00	50001685147	
22.05.2013	22.05.2013	VISA VARE	*4485 18.05 NOK 12.00 STORO STORSENTER Kurs: 1.0000	-12,00	50001685147	
22.05.2013	22.05.2013	VARER	21.05 REMA BJERKE TRONDHEIMSVE OSLO	-253,10	17017590191	
21.05.2013	21.05.2013	VARER	16.05 REMA BJERKE TRONDHEIMSVE OSLO	-734,74	17017614339	
21.05.2013	18.05.2013	OVFNETTB	Overføring	6000,00	50389089152	3705.09.65091
21.05.2013	21.05.2013	VARER	16.05 512957 ØKONOMIS LINDERUD SEN OSLO	-208,00	17017908713	
21.05.2013	21.05.2013	VARER	16.05 ARK, LINDERUD ERICH MOGENS OSLO	-35,00	17017945577	
21.05.2013	21.05.2013	VARER	16.05 LINDEX AVD. 232 E MOGENSSØNS OSLO	-427,50	17017769043	
21.05.2013	21.05.2013	AVTGI	GJENSIDIGE FORSIKRING	-1192,00	93423637	6005.06.08460
21.05.2013	21.05.2013	VARER	17.05 STATOIL BJERKE ØKERN TORGVE OSLO	-129,00	17017416228	
21.05.2013	21.05.2013	VARER	18.05 LIFE LINDERUD S ERICH MOGENS OSLO	-259,00	17017509333	
21.05.2013	21.05.2013	VARER	16.05 CUBUS 860 ERICH MOGENS OSLO	-258,00	17017861763	
21.05.2013	21.05.2013	VARER	19.05 STATOIL BJERKE ØKERN TORGVE OSLO	-247,00	17017853647	
21.05.2013	21.05.2013	VARER	20.05 ISTANBUL LINDER E. MOGENSØNS OSLO	-70,00	17017504363	
21.05.2013	21.05.2013	VARER	18.05 ELKJØP CARL BER TRONDHEIMSVN OSLO	-3495,00	17017246960	
21.05.2013	21.05.2013	VARER	21.05 ICA Supermarked Linder OSLO	-291,75	17017930179	
16.05.2013	16.05.2013	VARER	16.05 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017166145	
16.05.2013	16.05.2013	VARER	15.05 LINDERUD GARN/H ERICH MOGENS OSLO	-49,00	17017495812	
16.05.2013	16.05.2013	VARER	15.05 ARK, LINDERUD ERICH MOGENS OSLO	-49,00	17017665833	
16.05.2013	16.05.2013	VARER	15.05 REMA BJERKE TRONDHEIMSVE OSLO	-395,14	17017959828	
16.05.2013	16.05.2013	VARER	15.05 BAKER SAMSON E.MOGENSØNSV OSLO	-35,00	17017694479	
15.05.2013	15.05.2013	VARER	15.05 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-73,90	17017623877	
15.05.2013	15.05.2013	VARER	15.05 CISCO CATERING PHILIP PERDE LYSAKER	-25,00	17017292962	
15.05.2013	15.05.2013	VARER	14.05 Matkroken Arvol l Oslo	-159,00	17017559125	
14.05.2013	14.05.2013	VARER	13.05 171 BOOTS APOTEK LINDERUD	-620,50	17017915480	
14.05.2013	14.05.2013	VARER	13.05 ICA Supermarked Linder OSLO	-120,86	17017001476	
14.05.2013	14.05.2013	VARER	13.05 REMA BJERKE TRONDHEIMSVE OSLO	-472,45	17017658205	
14.05.2013	14.05.2013	VARER	13.05 LIFE LINDERUD S ERICH MOGENS OSLO	-222,00	17017871433	
13.05.2013	14.05.2013	NETTGIRO	Nettgiro til: 7874.06.67849 Betalt: 13.05.13	-2365,00	50389039152	7874.06.67849
13.05.2013	12.05.2013	AVTALE	Til felleskonto	17330,00	50370038925	3700.15.71126
13.05.2013	13.05.2013	VARER	13.05 CISCO CATERING PHILIP PERDE LYSAKER	-20,00	17017683599	
13.05.2013	13.05.2013	OVFNETTB	tilbakeføring for handling	-6400,00	50389039152	3700.15.71126
13.05.2013	13.05.2013	AVTGI	HAFSLUND FAKTURASERVICE AS	-552,46	93420050	6468.05.21016
10.05.2013	10.05.2013	VARER	08.05 Matkroken Arvol l Oslo	-73,90	17017681161	
08.05.2013	08.05.2013	VARER	08.05 CISCO CATERING PHILIP PERDE LYSAKER	-25,00	17017016522	
08.05.2013	08.05.2013	VISA VARE	*8081 04.05 NOK 1136.00 M CONSEPT AS Kurs: 1.0000	-1136,00	50001685147	
08.05.2013	08.05.2013	VARER	07.05 SHELL 7- ELEVEN HOLMENKOLLVN OSLO	-29,00	17017091359	
08.05.2013	08.05.2013	VISA VARE	*8081 03.05 NOK 12.00 STORO STORSENTER Kurs: 1.0000	-12,00	50001685147	
07.05.2013	07.05.2013	VARER	07.05 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017771101	
07.05.2013	07.05.2013	VISA VARE	*4485 03.05 NOK 20.00 EBS Automatkjop Kurs: 1.0000	-20,00	50001685147	
06.05.2013	06.05.2013	VARER	04.05 REMA BJERKE TRONDHEIMSVE OSLO	-337,97	17017580428	
06.05.2013	06.05.2013	VARER	03.05 SOM TAM THAI VOGTS GATE 6 OSLO	-425,00	17017635283	
06.05.2013	06.05.2013	VISA VARE	*4485 29.04 NOK 21.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-21,00	50001685147	
06.05.2013	06.05.2013	VARER	03.05 LINDEX AVD. 232 E MOGENSSØNS OSLO	-705,50	17017880947	
06.05.2013	06.05.2013	VARER	04.05 DESIGN TORGET HEGDEHAUGSVN OSLO	-430,00	17017001545	
06.05.2013	06.05.2013	VARER	06.05 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-84,30	17017102969	
06.05.2013	06.05.2013	VARER	03.05 MCD 044 LINDERU ERICH MOGENS	-20,00	17017987969	
06.05.2013	06.05.2013	VISA VARE	*4485 22.04 NOK 70.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-70,00	50001685147	
06.05.2013	06.05.2013	VARER	03.05 REMA BJERKE TRONDHEIMSVE OSLO	-382,21	17017440317	
06.05.2013	06.05.2013	VARER	06.05 CISCO CATERING PHILIP PERDE LYSAKER	-45,00	17017116525	
03.05.2013	03.05.2013	VARER	03.05 BAKER HANSEN AS VITAMINVN. 7 OSLO	-25,00	17017201627	
03.05.2013	03.05.2013	VARER	02.05 REMA BJERKE TRONDHEIMSVE OSLO	-717,34	17017051404	
03.05.2013	03.05.2013	VARER	03.05 BOHUS STRØMMEN STØPERIVN. 5 STRØMMEN	-219,00	17017716739	
03.05.2013	03.05.2013	VARER	03.05 GURI-STOVA STR STRMMEN STO STRMMEN	-108,00	17017454192	
03.05.2013	03.05.2013	VARER	03.05 Matkroken Arvol l Oslo	-73,90	17017985497	
03.05.2013	03.05.2013	VARER	03.05 ARK, LINDERUD ERICH MOGENS OSLO	-144,00	17017586193	
02.05.2013	02.05.2013	VARER	30.04 ICA Supermarked Linder OSLO	-597,72	17017223664	
02.05.2013	02.05.2013	OVERFØRT	Til: 6090.06.06888 Betalt: 01.05.13	-3180,00	89252344	6090.06.06888
02.05.2013	02.05.2013	AVTGI	FJELLINJEN AS	-445,50	93420115	1503.25.40934
02.05.2013	02.05.2013	VARER	01.05 7 - ELEVEN 7115 BRUGT.1 OSLO	-85,00	17017050146	
30.04.2013	30.04.2013	AVTGI	Viken Fibernett AS	-698,00	93420097	1503.14.83481
30.04.2013	30.04.2013	VARER	29.04 REMA BJERKE TRONDHEIMSVE OSLO	-403,62	17017238513	
30.04.2013	30.04.2013	VARER	29.04 APOTEK 1,BJERKE TRONDHEIMSVN OSLO	-473,00	17017066404	
30.04.2013	30.04.2013	AVTGI	Gudbrandsdal Energi AS	-252,99	93420065	2095.19.81088
30.04.2013	30.04.2013	VARER	30.04 ICA Supermarked Linder OSLO	-96,15	17017205335	
29.04.2013	29.04.2013	VARER	27.04 Matkroken Arvol l Oslo	-6,00	17017715242	
29.04.2013	29.04.2013	VARER	27.04 Matkroken Arvol l Oslo	-382,55	17017689680	
29.04.2013	29.04.2013	VARER	29.04 JERNIA STADION SOGNSVN. 75 OSLO	-300,00	17017440079	
29.04.2013	29.04.2013	NETTGIRO	Nettgiro til: Oslo Barnevaktf Betalt: 28.04.13	-2500,00	50389089152	1609.04.85249
29.04.2013	29.04.2013	VARER	28.04 STATOIL BJERKE ØKERN TORGVE OSLO	-141,52	17017469148	
29.04.2013	29.04.2013	VARER	27.04 Matkroken Arvol l Oslo	-212,40	17017525003	
29.04.2013	29.04.2013	VARER	26.04 REMA BJERKE TRONDHEIMSVE OSLO	-466,87	17017454748	
29.04.2013	29.04.2013	VARER	29.04 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-73,90	17017117564	
26.04.2013	26.04.2013	LÅN	Til:37061218050	-17800,00	50370669100	3706.12.18050
26.04.2013	26.04.2013	VISA VARE	*8081 23.04 NOK 12.00 STORO STORSENTER Kurs: 1.0000	-12,00	50001685147	
26.04.2013	26.04.2013	AVTALE	Til felleskonto	32186,00	89250115	3705.09.65091
26.04.2013	26.04.2013	VARER	25.04 REMA BJERKE TRONDHEIMSVE OSLO	-463,60	17017940436	
25.04.2013	25.04.2013	VARER	24.04 REMA BJERKE TRONDHEIMSVE OSLO	-35,90	17017415836	
25.04.2013	25.04.2013	VARER	24.04 LIFE LINDERUD S ERICH MOGENS OSLO	-275,00	17017077514	
25.04.2013	25.04.2013	VARER	24.04 ICA Supermarked Linder OSLO	-306,15	17017195063	
25.04.2013	25.04.2013	VARER	24.04 ÅHLENS AS LINDERUD OSLO	-598,00	17017104160	
24.04.2013	24.04.2013	VARER	23.04 SUPER G ALNA STRØMSVN 245 OSLO	-449,00	17017504705	
24.04.2013	24.04.2013	VARER	23.04 REMA BJERKE TRONDHEIMSVE OSLO	-144,95	17017203896	
24.04.2013	24.04.2013	VISA VARE	*8081 22.04 NOK 1011.00 NOESTEBARN AS Kurs: 1.0000	-1011,00	50001685147	
24.04.2013	24.04.2013	VARER	23.04 XXL ALNA STRØMSVN 245 OSLO	-199,00	17017531486	
23.04.2013	23.04.2013	VARER	23.04 SPORTSHUSET STO VITAMINVN 7 OSLO	-206,00	17017727070	
23.04.2013	23.04.2013	VARER	23.04 THE BODY SHOP S STORO STORSE OSLO	-169,00	17017786753	
23.04.2013	23.04.2013	VARER	23.04 H&M 718 STORO VITAMINVN. OSLO	-197,50	17017921287	
23.04.2013	23.04.2013	VISA VARE	*4485 20.04 NOK 79.00 NETFLIX.COM Kurs: 1.0000	-79,00	50001685147	
23.04.2013	23.04.2013	VARER	23.04 NOA NOA VITAMINVEIEN OSLO	-418,00	17017995326	
23.04.2013	23.04.2013	VARER	22.04 REMA BJERKE TRONDHEIMSVE OSLO	-646,15	17017598958	
23.04.2013	23.04.2013	VARER	22.04 Matkroken Arvol l Oslo	-132,40	17017660449	
22.04.2013	22.04.2013	VARER	19.04 PRINCESS ERICH MOG.38 OSLO	-298,00	17017144115	
22.04.2013	22.04.2013	VARER	22.04 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-73,90	17017907978	
22.04.2013	22.04.2013	VARER	20.04 ICA Supermarked Linder OSLO	-567,08	17017515836	
22.04.2013	22.04.2013	VARER	19.04 171 BOOTS APOTEK LINDERUD	-231,00	17017218949	
22.04.2013	22.04.2013	VARER	20.04 TROLLVANN AS TROLLVANNSVN OSLO	-90,00	17017257833	
22.04.2013	22.04.2013	VARER	20.04 TROLLVANN AS TROLLVANNSVN OSLO	-30,00	17017354002	
22.04.2013	22.04.2013	AVTGI	GJENSIDIGE FORSIKRING	-1192,00	93424188	6005.06.08460
22.04.2013	22.04.2013	VARER	19.04 Matkroken Arvol l Oslo	-289,30	17017011145	
22.04.2013	22.04.2013	VARER	19.04 REMA BJERKE TRONDHEIMSVE OSLO	-781,34	17017961241	
19.04.2013	19.04.2013	VARER	18.04 REMA BJERKE TRONDHEIMSVE OSLO	-158,80	17017999231	
18.04.2013	18.04.2013	VARER	17.04 Matkroken Arvol l Oslo	-73,90	17017471132	
18.04.2013	18.04.2013	VARER	17.04 REMA BJERKE TRONDHEIMSVE OSLO	-237,20	17017910567	
18.04.2013	18.04.2013	VISA VARE	*4485 08.04 NOK 38.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-38,00	50001685147	
18.04.2013	18.04.2013	VARER	17.04 BOHUS ALNA TEVLINGVN. 2 OSLO	-3860,00	17017539205	
17.04.2013	17.04.2013	VARER	16.04 Matkroken Arvol l Oslo	-178,60	17017797320	
17.04.2013	17.04.2013	VARER	15.04 ICA Supermarked Linder OSLO	-167,37	17017407681	
16.04.2013	16.04.2013	VARER	15.04 REMA BJERKE TRONDHEIMSVE OSLO	-146,60	17017204885	
16.04.2013	16.04.2013	VARER	15.04 REMA BJERKE TRONDHEIMSVE OSLO	-908,38	17017893785	
15.04.2013	15.04.2013	VARER	13.04 ST1 46135 TRONDHEIMSVN HAGAN	-683,56	17017651643	
15.04.2013	15.04.2013	VARER	12.04 STOFF & STIL ALFASET 1 OSLO	-946,85	17017907737	
15.04.2013	15.04.2013	VARER	12.04 Matkroken Arvol l Oslo	-140,10	17017010795	
15.04.2013	15.04.2013	VARER	12.04 REMA BJERKE TRONDHEIMSVE OSLO	-646,83	17017509531	
15.04.2013	15.04.2013	VARER	14.04 STATOIL BJERKE ØKERN TORGVE OSLO	-462,00	17017601686	
15.04.2013	15.04.2013	VARER	15.04 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-73,90	17017116603	
15.04.2013	15.04.2013	VARER	14.04 43 PLANTASJEN VITAMINVN. 1 OSLO	-279,40	17017524961	
