Bokført	Rentedato	Tekstkode	Beskrivelse	Beløp	Arkivref.	Motkonto
20.03.2013	20.03.2013	AVTGI	Årsavgift 2013, DU9374	-415,00	93426742	6345.05.00099
19.03.2013	19.03.2013	VARER	18.03 REMA BJERKE TRONDHEIMSVE OSLO	-368,05	17017822167	
19.03.2013	19.03.2013	OVFNETTB	tilbakeføring for mat og mali	-1600,00	50389099152	3700.15.71126
18.03.2013	18.03.2013	VARER	15.03 ICA Supermarked Linder OSLO	-145,35	17017206066	
18.03.2013	18.03.2013	VARER	15.03 REMA BJERKE TRONDHEIMSVE OSLO	-575,63	17017547109	
18.03.2013	18.03.2013	VARER	15.03 LIFE LINDERUD S ERICH MOGENS OSLO	-27,30	17017057837	
18.03.2013	18.03.2013	VARER	16.03 Matkroken Arvol l Oslo	-496,60	17017515513	
18.03.2013	18.03.2013	VARER	15.03 LINDERUD GARN/H ERICH MOGENS OSLO	-72,00	17017086429	
18.03.2013	18.03.2013	VARER	15.03 171 BOOTS APOTEK LINDERUD	-149,00	17017009566	
18.03.2013	18.03.2013	VARER	15.03 MESTER GRØNN HOVEDKONTOR SECTOR	-150,00	17017128863	
18.03.2013	18.03.2013	VARER	15.03 SOM TAM THAI VOGTS GATE 6 OSLO	-425,00	17017646200	
15.03.2013	15.03.2013	VARER	15.03 STATOIL BJERKE ØKERN TORGVE OSLO	-801,67	17017053628	
15.03.2013	15.03.2013	VARER	14.03 ICA Supermarked Linder OSLO	-105,08	17017779003	
15.03.2013	15.03.2013	VARER	15.03 Matkroken Arvol l Oslo	-221,40	17017012563	
15.03.2013	15.03.2013	VARER	14.03 ISTANBUL LINDER E. MOGENSØNS OSLO	-15,00	17017820848	
15.03.2013	15.03.2013	VARER	14.03 Matkroken Arvol l Oslo	-71,90	17017168812	
14.03.2013	14.03.2013	VARER	13.03 REMA BJERKE TRONDHEIMSVE OSLO	-377,97	17017795158	
14.03.2013	14.03.2013	VARER	13.03 BILTEMA STRØMSV.245 OSLO	-250,10	17017543772	
14.03.2013	14.03.2013	VARER	13.03 REMA BJERKE TRONDHEIMSVE OSLO	-101,70	17017595337	
13.03.2013	13.03.2013	VARER	12.03 Matkroken Arvol l Oslo	-58,90	17017326901	
13.03.2013	13.03.2013	VARER	12.03 REMA BJERKE TRONDHEIMSVE OSLO	-195,51	17017278390	
12.03.2013	12.03.2013	AVTALE	Til felleskonto	17330,00	50370028925	3700.15.71126
11.03.2013	11.03.2013	VARER	09.03 ICA Supermarked Linder OSLO	-390,40	17017791048	
11.03.2013	11.03.2013	VARER	08.03 ENKLERE LIV 07 LINDERUD SEN OSLO	-158,00	17017233241	
11.03.2013	11.03.2013	VARER	09.03 ÅHLENS AS LINDERUD OSLO	-228,00	17017675185	
11.03.2013	11.03.2013	VARER	08.03 REMA BJERKE TRONDHEIMSVE OSLO	-748,53	17017416647	
11.03.2013	11.03.2013	VARER	08.03 Matkroken Arvol l Oslo	-46,50	17017466158	
08.03.2013	08.03.2013	NETTGIRO	Nettgiro til: OSLO BARNEVAKTF Betalt: 08.03.13	-2500,00	50389089343	1609.04.85249
08.03.2013	08.03.2013	VARER	07.03 REMA BJERKE TRONDHEIMSVE OSLO	-467,47	17017561396	
08.03.2013	08.03.2013	VARER	07.03 LØKEN BILOPPRET ØSTRE AKERVE OSLO	-4000,00	17017824226	
07.03.2013	07.03.2013	VARER	06.03 Matkroken Arvol l Oslo	-48,38	17017332635	
07.03.2013	07.03.2013	VARER	07.03 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-46,90	17017242906	
07.03.2013	07.03.2013	VARER	07.03 STATOIL BJERKE ØKERN TORGVE OSLO	-326,97	17017618671	
05.03.2013	05.03.2013	VARER	05.03 ICA Supermarked Linder OSLO	-204,37	17017957998	
05.03.2013	05.03.2013	VARER	04.03 REMA BJERKE TRONDHEIMSVE OSLO	-469,93	17017114114	
05.03.2013	05.03.2013	VARER	05.03 KREMMERHUSET ERICH MOGENS OSLO	-255,00	17017880508	
05.03.2013	05.03.2013	VARER	05.03 LINDERUD GARN/H ERICH MOGENS OSLO	-36,00	17017897599	
04.03.2013	03.03.2013	NETTGIRO	Nettgiro til: Sleire Inghild Betalt: 03.03.13	-700,00	50389039152	3700.15.67803
04.03.2013	04.03.2013	VARER	02.03 7103 DUTY FREE HOVEDPORTEN GARDERMOEN	-1810,00	17017596699	
04.03.2013	04.03.2013	VARER	01.03 REMA BJERKE TRONDHEIMSVE OSLO	-889,57	17017115922	
04.03.2013	04.03.2013	VARER	02.03 Matkroken Arvol l Oslo	-287,60	17017050755	
01.03.2013	01.03.2013	OVERFØRT	Til: 6090.06.06888 Betalt: 01.03.13	-3180,00	89252024	6090.06.06888
01.03.2013	01.03.2013	VARER	01.03 171 BOOTS APOTEK LINDERUD	-286,00	17017566398	
01.03.2013	01.03.2013	VARER	01.03 ÅHLENS AS LINDERUD OSLO	-57,00	17017511680	
01.03.2013	01.03.2013	VARER	01.03 MESTER GRØNN HOVEDKONTOR SECTOR	-301,00	17017616616	
01.03.2013	01.03.2013	VARER	01.03 LINDERUD GARN/H ERICH MOGENS OSLO	-36,00	17017532754	
01.03.2013	01.03.2013	VARER	01.03 ICA Supermarked Linder OSLO	-380,69	17017761165	
28.02.2013	28.02.2013	VARER	27.02 IKEA FURUSET STRØMSVN 303 OSLO	-1009,00	17017229887	
28.02.2013	28.02.2013	VARER	27.02 Matkroken Arvol l Oslo	-381,50	17017382025	
28.02.2013	28.02.2013	AVTGI	FJELLINJEN AS	-367,20	93420762	1503.25.40934
28.02.2013	28.02.2013	AVTGI	Viken Fibernett AS	-698,00	93420704	1503.14.83481
27.02.2013	27.02.2013	VISA VARE	*4485 23.02 NOK 24.00 STORO STORSENTER Kurs: 1.0000	-24,00	50001685147	
26.02.2013	26.02.2013	VARER	26.02 LINDERUD GARN/H ERICH MOGENS OSLO	-32,00	17017131280	
26.02.2013	26.02.2013	VISA VARE	*4485 21.02 NOK 30.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-30,00	50001685147	
26.02.2013	26.02.2013	LÅN	Til:37061218050	-17800,00	50370669100	3706.12.18050
26.02.2013	26.02.2013	VARER	25.02 Matkroken Arvol l Oslo	-537,32	17017384202	
26.02.2013	26.02.2013	VARER	26.02 ICA Supermarked Linder OSLO	-88,29	17017227200	
26.02.2013	26.02.2013	AVTGI	Gudbrandsdal Energi AS	-280,71	93420234	2095.19.81088
26.02.2013	26.02.2013	AVTALE	Til felleskonto	32186,00	89250097	3705.09.65091
26.02.2013	26.02.2013	VARER	26.02 ÅHLENS AS LINDERUD OSLO	-842,00	17017178946	
25.02.2013	25.02.2013	VARER	24.02 TROLLVANN AS TROLLVANNSVN OSLO	-60,00	17017500248	
25.02.2013	25.02.2013	VARER	22.02 102 KID INTERIØ ERICH MOGENS OSLO	-199,90	17017215592	
25.02.2013	25.02.2013	VARER	23.02 Matkroken Arvol l Oslo	-66,70	17017286602	
25.02.2013	25.02.2013	VARER	23.02 REMA BJERKE TRONDHEIMSVE OSLO	-168,60	17017143054	
25.02.2013	25.02.2013	VARER	22.02 SUSHI HUSET CB TRONDHEIMSVE OSLO	-330,00	17017685353	
25.02.2013	25.02.2013	VARER	22.02 REMA BJERKE TRONDHEIMSVE OSLO	-794,30	17017856064	
25.02.2013	25.02.2013	VARER	23.02 ÅRVOLL POST I BUTIKK OSLO	-345,00	17017125801	
25.02.2013	25.02.2013	VARER	23.02 JORDBÆRPIKENE S VITAMINVN. 7 OSLO	-89,00	17017662303	
25.02.2013	25.02.2013	VARER	23.02 NØSTET MITT VITAMINVEIEN OSLO	-192,00	17017432246	
25.02.2013	25.02.2013	VARER	24.02 TROLLVANN AS TROLLVANNSVN OSLO	-105,00	17017476407	
25.02.2013	25.02.2013	VARER	22.02 MCD 044 LINDERU ERICH MOGENS	-25,00	17017011191	
25.02.2013	25.02.2013	VARER	23.02 JORDBÆRPIKENE S VITAMINVN. 7 OSLO	-35,00	17017744960	
22.02.2013	22.02.2013	VARER	21.02 REMA BJERKE TRONDHEIMSVE OSLO	-320,90	17017215060	
22.02.2013	22.02.2013	VARER	21.02 7 - ELEVEN 7115 BRUGT.1 OSLO	-62,00	17017818934	
22.02.2013	22.02.2013	VISA VARE	*8081 18.02 NOK 12.00 STORO STORSENTER Kurs: 1.0000	-12,00	50001685147	
22.02.2013	22.02.2013	VISA VARE	*4485 18.02 NOK 12.00 STORO STORSENTER Kurs: 1.0000	-12,00	50001685147	
21.02.2013	21.02.2013	VARER	20.02 Matkroken Arvol l Oslo	-237,20	17017470061	
20.02.2013	20.02.2013	AVTGI	GJENSIDIGE FORSIKRING	-1129,00	93425173	6005.06.08460
20.02.2013	20.02.2013	VARER	19.02 ÅRVOLL POST I BUTIKK OSLO	-48,90	17017371015	
20.02.2013	20.02.2013	VARER	19.02 ICA Supermarked Linder OSLO	-138,06	17017307091	
20.02.2013	20.02.2013	VARER	19.02 EUROPRIS VOLLBE BROBEKKVN. 5 OSLO	-126,50	17017290216	
19.02.2013	19.02.2013	VARER	18.02 BARNAS VERDEN VITAMINVN. 7 OSLO	-398,50	17017569111	
19.02.2013	19.02.2013	VARER	18.02 ACCESSORIZE VITAMINVN OSLO	-45,00	17017588005	
19.02.2013	19.02.2013	VARER	18.02 NØSTET MITT VITAMINVEIEN OSLO	-249,00	17017626063	
19.02.2013	19.02.2013	VARER	18.02 JUNIOR BARNEKL. VITAMINVN. 7 OSLO	-328,40	17017517311	
19.02.2013	19.02.2013	VARER	18.02 SUNKOST STORO VITAMINVN.7 0485 OSLO	-178,00	17017570610	
19.02.2013	19.02.2013	VARER	18.02 THE BODY SHOP S STORO STORSE OSLO	-338,00	17017448673	
19.02.2013	19.02.2013	VARER	18.02 REMA BJERKE TRONDHEIMSVE OSLO	-402,90	17017865694	
19.02.2013	19.02.2013	VISA VARE	*8081 15.02 NOK 48.00 Q-PARK AS (SKIDATA) Kurs: 1.0000	-48,00	50001685147	
19.02.2013	19.02.2013	VARER	19.02 Matkroken Arvol l Oslo	-226,03	17017025255	
18.02.2013	18.02.2013	VARER	16.02 REMA BJERKE TRONDHEIMSVE OSLO	-300,72	17017817809	
18.02.2013	18.02.2013	VARER	15.02 102 KID INTERIØ ERICH MOGENS OSLO	-1078,80	17017182857	
18.02.2013	18.02.2013	VARER	15.02 ELIXIA ÅRVOLL ÅRVOLLVN. 23 OSLO	-25,00	17017856489	
18.02.2013	18.02.2013	VARER	15.02 MESTER GRØNN HOVEDKONTOR SECTOR	-150,00	17017832254	
18.02.2013	18.02.2013	VARER	15.02 ICA Supermarked Linder OSLO	-251,20	17017780975	
18.02.2013	18.02.2013	VARER	17.02 STATOIL BJERKE ØKERN TORGVE OSLO	-152,90	17017738546	
18.02.2013	18.02.2013	VARER	16.02 IKEA FURUSET STRØMSVN 303 OSLO	-1023,00	17017697092	
18.02.2013	18.02.2013	VARER	17.02 STATOIL BJERKE ØKERN TORGVE OSLO	-204,00	17017411763	
18.02.2013	18.02.2013	VARER	15.02 SOM TAM THAI VOGTS GATE 6 OSLO	-425,00	17017611514	
18.02.2013	18.02.2013	VARER	16.02 ÅHLENS AS LINDERUD OSLO	-1057,00	17017924890	
18.02.2013	18.02.2013	VARER	15.02 REMA BJERKE TRONDHEIMSVE OSLO	-136,20	17017576925	
18.02.2013	18.02.2013	VARER	15.02 MCD 044 LINDERU ERICH MOGENS	-25,00	17017853399	
18.02.2013	18.02.2013	VARER	16.02 ICA Supermarked Linder OSLO	-141,20	17017886000	
15.02.2013	15.02.2013	VARER	15.02 STATOIL BJERKE ØKERN TORGVE OSLO	-349,00	17017779916	
15.02.2013	15.02.2013	VARER	14.02 Matkroken Arvol l Oslo	-390,53	17017044229	
15.02.2013	15.02.2013	VARER	15.02 ULTRALYDKLINIKK LYSAKER TORG LYSAKER	-1300,00	17017168320	
14.02.2013	14.02.2013	VARER	13.02 Matkroken Arvol l Oslo	-203,20	17017461296	
14.02.2013	14.02.2013	VARER	14.02 ICA Supermarked Linder OSLO	-71,80	17017915362	
12.02.2013	12.02.2013	AVTALE	Til felleskonto	17330,00	50370028925	3700.15.71126
11.02.2013	11.02.2013	VARER	10.02 STATOIL BJERKE ØKERN TORGVE OSLO	-85,00	17017647914	
11.02.2013	11.02.2013	VARER	09.02 ICA Supermarked Linder OSLO	-781,70	17017495787	
11.02.2013	11.02.2013	VARER	09.02 IKEA FURUSET STRØMSVN 303 OSLO	-4837,00	17017505558	
11.02.2013	11.02.2013	VARER	09.02 REMA BJERKE TRONDHEIMSVE OSLO	-744,84	17017913827	
11.02.2013	11.02.2013	VARER	10.02 GAUSTABUTIKKEN GAUSTABLIKK RJUKAN	-30,00	17017526918	
11.02.2013	11.02.2013	VARER	08.02 REMA BJERKE TRONDHEIMSVE OSLO	-596,37	17017142167	
11.02.2013	11.02.2013	VARER	10.02 STATOIL BJERKE ØKERN TORGVE OSLO	-760,82	17017650102	
11.02.2013	11.02.2013	VARER	08.02 171 BOOTS APOTEK LINDERUD	-285,00	17017208244	
11.02.2013	11.02.2013	VARER	09.02 GULLFUNN ERICH MOGENS OSLO	-699,00	17017661356	
08.02.2013	11.02.2013	NETTGIRO	Nettgiro til: Oslo Barnevaktf Betalt: 08.02.13	-2500,00	50389089152	1609.04.85249
07.02.2013	07.02.2013	VARER	06.02 Matkroken Arvol l Oslo	-107,50	17017884234	
07.02.2013	07.02.2013	VARER	06.02 ÅRVOLL POST I BUTIKK OSLO	-709,00	17017287105	
07.02.2013	07.02.2013	VARER	06.02 REMA BJERKE TRONDHEIMSVE OSLO	-154,90	17017296687	
07.02.2013	07.02.2013	VISA VARE	*8081 05.02 NOK 39.00 OSLO KOMMUNE TRAFIKKETAT Kurs: 1.0000	-39,00	50001685147	
07.02.2013	07.02.2013	VARER	07.02 Matkroken Arvol l Oslo	-186,98	17017330512	
06.02.2013	06.02.2013	VARER	05.02 ICA Supermarked Linder OSLO	-355,48	17017091849	
06.02.2013	06.02.2013	VARER	05.02 BAKER SAMSON E.MOGENSØNSV OSLO	-133,00	17017858536	
05.02.2013	05.02.2013	VARER	04.02 REMA BJERKE TRONDHEIMSVE OSLO	-666,62	17017287162	
04.02.2013	04.02.2013	VARER	01.02 REMA BJERKE TRONDHEIMSVE OSLO	-649,46	17017578562	
04.02.2013	04.02.2013	VARER	01.02 MESTER GRØNN HOVEDKONTOR SECTOR	-150,00	17017414923	
04.02.2013	04.02.2013	VARER	02.02 STATOIL BJERKE ØKERN TORGVE OSLO	-406,01	17017467424	
04.02.2013	04.02.2013	VARER	03.02 STATOIL BJERKE ØKERN TORGVE OSLO	-49,00	17017983538	
04.02.2013	04.02.2013	VARER	02.02 REMA BJERKE TRONDHEIMSVE OSLO	-460,33	17017758322	
04.02.2013	04.02.2013	VARER	02.02 DOLLY DIMPLES VOGTSGT. 50 OSLO	-180,00	17017905062	
04.02.2013	04.02.2013	VARER	02.02 RIMI Refstad OSLO	-78,70	17017101563	
04.02.2013	04.02.2013	VARER	02.02 JIMS LAGERUTSAL BROBEKKVN 10 OSLO	-287,00	17017348500	
01.02.2013	01.02.2013	VARER	31.01 Matkroken Arvol l Oslo	-541,99	17017020161	
01.02.2013	01.02.2013	VARER	31.01 DELI DE LUCA ARBEIDERSAMF OSLO	-85,00	17017884927	
01.02.2013	01.02.2013	OVERFØRT	Til: 6090.06.06888 Betalt: 01.02.13	-3180,00	89251860	6090.06.06888
01.02.2013	01.02.2013	VARER	31.01 Matkroken Arvol l Oslo	-29,90	17017072812	
31.01.2013	31.01.2013	VARER	30.01 Matkroken Arvol l Oslo	-107,40	17017945592	
31.01.2013	31.01.2013	AVTGI	NORSK RIKSKRINGKASTING	-1340,28	93421556	7041.05.42100
31.01.2013	31.01.2013	AVTGI	Gudbrandsdal Energi AS	-1497,21	93420355	2095.19.81088
31.01.2013	31.01.2013	VARER	30.01 Matkroken Arvol l Oslo	-186,76	17017079596	
30.01.2013	30.01.2013	AVTGI	Viken Fibernett AS	-698,00	93420041	1503.14.83481
30.01.2013	30.01.2013	VARER	30.01 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-70,90	17017077848	
29.01.2013	29.01.2013	VARER	28.01 BYGGMAKKER BROB HARALDRUDVN OSLO	-79,00	17017128884	
29.01.2013	29.01.2013	VARER	28.01 REMA BJERKE TRONDHEIMSVE OSLO	-793,46	17017324037	
28.01.2013	28.01.2013	VARER	26.01 BYGGMAKKER BROB HARALDRUDVN OSLO	-412,00	17017125961	
28.01.2013	28.01.2013	VARER	28.01 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-70,90	17017638273	
28.01.2013	26.01.2013	LÅN	Til:37061218050	-15800,00	50370689100	3706.12.18050
28.01.2013	28.01.2013	AVTGI	FJELLINJEN AS	-226,80	93420133	1503.25.40934
28.01.2013	26.01.2013	AVTALE	Til felleskonto	32186,00	89250131	3705.09.65091
28.01.2013	28.01.2013	VARER	25.01 REMA BJERKE TRONDHEIMSVE OSLO	-819,91	17017369529	
28.01.2013	28.01.2013	VARER	25.01 HEGE LARSEN ÅRVOLLVN. 21 OSLO	-575,00	17017464508	
28.01.2013	28.01.2013	VARER	26.01 REMA BJERKE TRONDHEIMSVE OSLO	-293,00	17017730315	
28.01.2013	28.01.2013	VARER	25.01 SUSHI HUSET CB TRONDHEIMSVE OSLO	-420,00	17017425988	
28.01.2013	26.01.2013	LÅN	Til: 3706.12.18050 Betalt: 28.01.13	-2000,00	50389084650	3706.12.18050
28.01.2013	28.01.2013	VARER	26.01 FLUGGER AS 036 TRONDHEIMSVN OSLO	-478,00	17017466317	
28.01.2013	28.01.2013	VARER	27.01 STATOIL BJERKE ØKERN TORGVE OSLO	-136,90	17017100724	
28.01.2013	28.01.2013	VARER	26.01 REMA BJERKE TRONDHEIMSVE OSLO	-75,10	17017227581	
25.01.2013	25.01.2013	AVTGI	HAFSLUND FAKTURASERVICE AS	-2099,38	93420040	6468.05.21016
24.01.2013	24.01.2013	VISA VARE	*8081 21.01 NOK 39.00 OSLO KOMMUNE TRAFIKKETAT Kurs: 1.0000	-39,00	50001685147	
24.01.2013	24.01.2013	VARER	24.01 EUREST3267 GRØ GØRNLANDSLEI OSLO	-61,10	17017923944	
24.01.2013	24.01.2013	VARER	24.01 171 BOOTS APOTEK LINDERUD	-203,80	17017963474	
24.01.2013	24.01.2013	VARER	23.01 REMA BJERKE TRONDHEIMSVE OSLO	-235,56	17017339888	
24.01.2013	24.01.2013	VARER	24.01 NARVESEN 868 HENRIK IBSEN OSLO	-120,00	17017823032	
24.01.2013	24.01.2013	VARER	24.01 ICA Supermarked Linder OSLO	-163,56	17017045115	
24.01.2013	24.01.2013	VISA VARE	*8081 21.01 NOK 1.00 OSLO KOMMUNE TRAFIKKETAT Kurs: 1.0000	-1,00	50001685147	
23.01.2013	23.01.2013	VARER	22.01 REMA BJERKE TRONDHEIMSVE OSLO	-271,56	17017544430	
23.01.2013	23.01.2013	VARER	22.01 ÅRVOLL POST I BUTIKK OSLO	-119,90	17017477442	
23.01.2013	23.01.2013	VARER	23.01 Matkroken Arvol l Oslo	-80,40	17017399555	
22.01.2013	22.01.2013	VARER	21.01 ICA Supermarked Linder OSLO	-82,15	17017166475	
22.01.2013	22.01.2013	VARER	21.01 ARK, LINDERUD ERICH MOGENS OSLO	-149,00	17017068510	
22.01.2013	22.01.2013	VARER	22.01 EUREST3267 GRØ GØRNLANDSLEI OSLO	-39,00	17017444893	
22.01.2013	22.01.2013	VARER	21.01 ESTHETIQUE 636 ERIC MOGENSE OSLO	-268,00	17017119967	
22.01.2013	22.01.2013	VARER	21.01 REMA BJERKE TRONDHEIMSVE OSLO	-526,33	17017871069	
22.01.2013	22.01.2013	VARER	21.01 ELIXIA ÅRVOLL ÅRVOLLVN. 23 OSLO	-30,00	17017299254	
21.01.2013	21.01.2013	VARER	18.01 IKEA FURUSET STRØMSVN 303 OSLO	-25,00	17017238723	
21.01.2013	21.01.2013	VARER	18.01 Matkroken Arvol l Oslo	-145,80	17017524375	
21.01.2013	21.01.2013	VARER	21.01 Matkroken Arvol l Oslo	-183,70	17017550238	
21.01.2013	21.01.2013	VARER	18.01 IKEA FURUSET STRØMSVN 303 OSLO	-100,00	17017172751	
21.01.2013	21.01.2013	VARER	19.01 REMA BJERKE TRONDHEIMSVE OSLO	-442,11	17017139033	
21.01.2013	21.01.2013	VARER	20.01 STATOIL BJERKE ØKERN TORGVE OSLO	-85,00	17017247255	
21.01.2013	21.01.2013	AVTGI	GJENSIDIGE FORSIKRING	-1129,00	93425247	6005.06.08460
21.01.2013	21.01.2013	VARER	19.01 Rimi Borggata Oslo	-101,10	17017168683	
21.01.2013	21.01.2013	VARER	18.01 IKEA FURUSET STRØMSVN 303 OSLO	-74,00	17017481398	
21.01.2013	21.01.2013	VARER	20.01 ELIXIA ÅRVOLL ÅRVOLLVN. 23 OSLO	-30,00	17017222422	
21.01.2013	21.01.2013	VARER	18.01 REMA BJERKE TRONDHEIMSVE OSLO	-272,22	17017498033	
21.01.2013	21.01.2013	VARER	18.01 SUSHI HUSET CB TRONDHEIMSVE OSLO	-407,00	17017182435	
21.01.2013	21.01.2013	VARER	18.01 STATOIL BJERKE ØKERN TORGVE OSLO	-535,22	17017187237	
21.01.2013	21.01.2013	VARER	20.01 TROLLVANN AS TROLLVANNSVN OSLO	-115,00	17017728842	
18.01.2013	18.01.2013	VARER	17.01 MESTER GRØNN HOVEDKONTOR SECTOR	-150,00	17017697949	
18.01.2013	18.01.2013	VARER	17.01 ICA Supermarked Linder OSLO	-441,70	17017851726	
17.01.2013	17.01.2013	VARER	16.01 STATOIL BJERKE ØKERN TORGVE OSLO	-85,00	17017249338	
17.01.2013	17.01.2013	VARER	16.01 APOTEK 1,BJERKE TRONDHEIMSVN OSLO	-89,10	17017082856	
17.01.2013	17.01.2013	VISA VARE	*8081 10.01 NOK 40.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-40,00	50001685147	
17.01.2013	17.01.2013	VARER	16.01 REMA BJERKE TRONDHEIMSVE OSLO	-169,50	17017154480	
16.01.2013	16.01.2013	VARER	15.01 REMA BJERKE TRONDHEIMSVE OSLO	-246,40	17017167535	
16.01.2013	16.01.2013	VARER	16.01 Matkroken Arvol l Oslo	-72,90	17017471550	
15.01.2013	15.01.2013	VARER	14.01 REMA BJERKE TRONDHEIMSVE OSLO	-522,93	17017433204	
15.01.2013	15.01.2013	VARER	15.01 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017573002	
15.01.2013	15.01.2013	VISA VARE	*8081 11.01 NOK 34.00 OSLO KOMMUNE TRAFIKKETAT Kurs: 1.0000	-34,00	50001685147	
15.01.2013	15.01.2013	VARER	14.01 STATOIL BJERKE ØKERN TORGVE OSLO	-102,00	17017438188	
14.01.2013	14.01.2013	NETTGIRO	Nettgiro til: OSLO BARNEVAKTF Betalt: 13.01.13	-2500,00	50389049343	1609.04.85249
14.01.2013	14.01.2013	VARER	13.01 STATOIL BJERKE ØKERN TORGVE OSLO	-180,00	17017102814	
14.01.2013	12.01.2013	AVTALE	Til felleskonto	17330,00	50370048925	3700.15.71126
14.01.2013	14.01.2013	NETTGIRO	Nettgiro til: 1644.03.96317 Betalt: 14.01.13	-500,00	50389049152	1644.03.96317
14.01.2013	14.01.2013	VARER	12.01 REMA BJERKE TRONDHEIMSVE OSLO	-163,80	17017485790	
14.01.2013	14.01.2013	VARER	12.01 Matkroken Arvol l Oslo	-207,12	17017565749	
14.01.2013	14.01.2013	VISA VARE	*8081 10.01 NOK 34.00 OSLO KOMMUNE TRAFIKKETAT Kurs: 1.0000	-34,00	50001685147	
11.01.2013	11.01.2013	VARER	11.01 Matkroken Arvol l Oslo	-99,30	17017604690	
11.01.2013	11.01.2013	VARER	11.01 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017055146	
10.01.2013	10.01.2013	VARER	09.01 REMA BJERKE TRONDHEIMSVE OSLO	-203,02	17017458843	
10.01.2013	10.01.2013	VISA VARE	*4485 05.01 NOK 40.00 TIME PARK SERVICE AS Kurs: 1.0000	-40,00	50001685147	
10.01.2013	10.01.2013	VISA VARE	*8081 07.01 NOK 12.00 STORO STORSENTER Kurs: 1.0000	-12,00	50001685147	
09.01.2013	09.01.2013	VARER	09.01 CISCO CATERING PHILIP PERDE LYSAKER	-42,00	17017461231	
09.01.2013	09.01.2013	VARER	09.01 CISCO CATERING PHILIP PERDE LYSAKER	-6,00	17017182403	
08.01.2013	08.01.2013	VARER	07.01 REMA BJERKE TRONDHEIMSVE OSLO	-73,90	17017530245	
08.01.2013	08.01.2013	VISA VARE	*4485 02.01 NOK 99.00 FJORD 1 FYLKESBAT Kurs: 1.0000	-99,00	50001685147	
