Bokført	Rentedato	Tekstkode	Beskrivelse	Beløp	Arkivref.	Motkonto
14.06.2013	14.06.2013	VARER	13.06 XXL ALNA STRØMSVN 245 OSLO	-852,00	17017840217	
14.06.2013	14.06.2013	VARER	13.06 NARVESEN 472 STRØMSVN.245 OSLO	-49,00	17017856364	
12.06.2013	12.06.2013	VARER	12.06 SØRENSEN SYKLER KAROLINE KRI 0661 OSLO	-198,00	17017039828	
12.06.2013	12.06.2013	VARER	12.06 SØRENSEN SYKLER KAROLINE KRI 0661 OSLO	-2704,00	17017034421	
12.06.2013	12.06.2013	VARER	11.06 BYGGMAKKER BROB HARALDRUDVN OSLO	-674,00	17017220917	
11.06.2013	11.06.2013	VARER	11.06 B.A.U.AS ØKERNVN. 148 OSLO	-3450,00	17017381934	
11.06.2013	11.06.2013	VARER	11.06 SØRENSEN SYKLER KAROLINE KRI 0661 OSLO	-99,00	17017024501	
11.06.2013	11.06.2013	VARER	11.06 SØRENSEN SYKLER KAROLINE KRI 0661 OSLO	-799,00	17017121949	
11.06.2013	11.06.2013	VARER	11.06 BAKER HANSEN AS K. KRISTIANS OSLO	-39,00	17017851710	
10.06.2013	10.06.2013	VARER	07.06 REMA BJERKE TRONDHEIMSVE OSLO	-507,91	17017894848	
10.06.2013	10.06.2013	VARER	08.06 BYGGMAKKER BROB HARALDRUDVN OSLO	-1498,00	17017995151	
10.06.2013	10.06.2013	VARER	07.06 ICA Supermarked Linder OSLO	-176,70	17017057528	
10.06.2013	08.06.2013	OVFNETTB	Overføring pga overtrekk	-5000,00	50389089152	3705.17.98423
10.06.2013	10.06.2013	VARER	07.06 BAKER SAMSON E.MOGENSØNSV OSLO	-40,00	17017086894	
07.06.2013	07.06.2013	VARER	06.06 REMA BJERKE TRONDHEIMSVE OSLO	-490,15	17017956670	
07.06.2013	07.06.2013	OVERFØRT	TELIASONERA NORGE AS	200,59	50797410005	5210.05.61603
07.06.2013	07.06.2013	VARER	06.06 REMA BJERKE TRONDHEIMSVE OSLO	-80,48	17017255605	
06.06.2013	06.06.2013	VARER	06.06 RISENGA SVØMMEH BRAGESV 8 ASKER	-95,00	17017803004	
06.06.2013	06.06.2013	VARER	06.06 Matkroken Arvol l Oslo	-73,90	17017588613	
06.06.2013	06.06.2013	VARER	06.06 RISENGA SVØMMEH BRAGESV 8 ASKER	-52,00	17017345023	
06.06.2013	06.06.2013	VARER	06.06 RISENGA SVØMMEH BRAGESV 8 ASKER	-25,00	17017465147	
05.06.2013	05.06.2013	VARER	05.06 REMA BJERKE TRONDHEIMSVE OSLO	-91,20	17017792070	
05.06.2013	05.06.2013	VARER	05.06 APOTEK 1,BJERKE TRONDHEIMSVN OSLO	-43,12	17017772473	
04.06.2013	04.06.2013	VARER	04.06 Matkroken Arvol l Oslo	-181,50	17017856207	
04.06.2013	04.06.2013	NETTGIRO	Nettgiro til: KUONI SCANDINAV Betalt: 04.06.13	-3900,00	50389049152	9750.06.22001
03.06.2013	03.06.2013	VARER	31.05 MEDIREST 6240 ULLEVÅL KAFE OSLO	-28,00	17017121058	
31.05.2013	31.05.2013	AVTGI	CHESS COMMUNICATION AS	-200,59	93420285	5210.05.61603
31.05.2013	31.05.2013	AVTGI	CHESS COMMUNICATION AS	-200,59	93420286	5210.05.61603
31.05.2013	31.05.2013	VARER	30.05 SOM TAM THAI VOGTS GATE 6 OSLO	-210,00	17017911740	
31.05.2013	31.05.2013	VISA VARE	*4621 28.05 USD 6.00 SRA*SUPPORT.STRAVA.COM Kurs: 5.9617	-35,77	50001685147	
29.05.2013	29.05.2013	VARER	29.05 POSTEN BEDRIFTS LYSAKER TORG LYSAKER	-225,00	17017595556	
29.05.2013	29.05.2013	VARER	29.05 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017197812	
28.05.2013	28.05.2013	VARER	28.05 CISCO CATERING PHILIP PERDE LYSAKER	-51,00	17017912389	
27.05.2013	26.05.2013	OVERFØRT	Sparing	-2000,00	89250043	3705.09.65105
27.05.2013	26.05.2013	OVERFØRT	Til felleskonto	-32186,00	89250149	3705.17.98423
24.05.2013	24.05.2013	VARER	24.05 CISCO CATERING PHILIP PERDE LYSAKER	-45,00	17017066016	
24.05.2013	24.05.2013	VARER	24.05 KIWI MINIPRIS PROF.KOHTSV. 1368 STABEKK	-73,90	17017241138	
24.05.2013	24.05.2013	LØNN	Lonn fra CISCO SYSTEMS NORWAY AS	40909,33	50975004470	
24.05.2013	24.05.2013	VISA VARE	*4621 22.05 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
23.05.2013	23.05.2013	VARER	23.05 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017047222	
22.05.2013	22.05.2013	VISA VARE	*4621 18.05 NOK 1.00 OSLO KOMMUNE Kurs: 1.0000	-1,00	50001685147	
22.05.2013	22.05.2013	VISA VARE	*4621 19.05 NOK 79.60 WWWJOTTANO Kurs: 1.0000	-79,60	50001685147	
21.05.2013	21.05.2013	NETTGIRO	Nettgiro til: 6090.06.06888 Betalt: 19.05.13	-200,00	50389099152	6090.06.06888
21.05.2013	21.05.2013	VISA VARE	*4621 14.05 NOK 15.00 OSLO UNIVERSITETSSYKEHUS Kurs: 1.0000	-15,00	50001685147	
21.05.2013	21.05.2013	NETTGIRO	Nettgiro til: Oslo Barnevaktf Betalt: 18.05.13	-2500,00	50389089152	1609.04.85249
21.05.2013	18.05.2013	OVFNETTB	Overføring	-6000,00	50389089152	3705.17.98423
21.05.2013	21.05.2013	VARER	18.05 NARVESEN 840 VITAMINVN.7 OSLO	-25,00	17017962751	
15.05.2013	15.05.2013	E-FAKTURA	Nettgiro til: Lånekassen Betalt: 15.05.13	-5709,00	50389059343	7694.05.12928
15.05.2013	15.05.2013	VISA VARE	*4621 13.05 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
15.05.2013	15.05.2013	VISA VARE	*4621 13.05 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
14.05.2013	14.05.2013	VARER	14.05 STATOIL BJERKE ØKERN TORGVE OSLO	-62,00	17017586402	
13.05.2013	13.05.2013	VARER	13.05 NARVESEN 827 JERNBANEST. LYSAKER	-85,00	17017887473	
10.05.2013	10.05.2013	VARER	09.05 ST1 46135 TRONDHEIMSVN HAGAN	-633,76	17017936901	
06.05.2013	04.05.2013	NETTGIRO	Nettgiro fra: Øyen Dag Betalt: 04.05.13	800,00	50389049152	3700.15.67781
06.05.2013	06.05.2013	VISA VARE	*4621 02.05 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
06.05.2013	06.05.2013	VISA VARE	*4621 02.05 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
03.05.2013	03.05.2013	VISA VARE	*4621 30.04 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
03.05.2013	03.05.2013	VISA VARE	*4621 01.05 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
02.05.2013	02.05.2013	VARER	01.05 ESSO HASLUM BÆRUMSVN.305 HASLUM	-20,00	17017716207	
02.05.2013	02.05.2013	VARER	01.05 7 - ELEVEN 7115 BRUGT.1 OSLO	-62,00	17017039868	
02.05.2013	02.05.2013	VARER	02.05 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017150977	
30.04.2013	30.04.2013	VISA VARE	*4621 26.04 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
30.04.2013	30.04.2013	VISA VARE	*4621 26.04 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
30.04.2013	30.04.2013	VARER	30.04 CISCO CATERING PHILIP PERDE LYSAKER	-50,00	17017937833	
30.04.2013	30.04.2013	VISA VARE	*4621 26.04 NOK 30.00 Ruter billett Kurs: 1.0000	-30,00	50001685147	
30.04.2013	30.04.2013	VISA VARE	*4621 26.04 USD 6.00 SRA*SUPPORT.STRAVA.COM Kurs: 5.9900	-35,94	50001685147	
30.04.2013	30.04.2013	VISA VARE	*4621 28.04 NOK 88.00 WWWJOTTANO Kurs: 1.0000	-88,00	50001685147	
29.04.2013	29.04.2013	VARER	29.04 CISCO CATERING PHILIP PERDE LYSAKER	-60,00	17017972913	
29.04.2013	29.04.2013	NETTGIRO	Nettgiro til: Jørgensen M S Betalt: 28.04.13	-1985,00	50389089152	8397.10.84831
29.04.2013	29.04.2013	VARER	26.04 PEOPLES ARBEIDERSAMF OSLO	-443,00	17017759593	
29.04.2013	29.04.2013	VARER	26.04 7 - ELEVEN 7115 BRUGT.1 OSLO	-85,00	17017804391	
29.04.2013	29.04.2013	VARER	26.04 7 - ELEVEN 7115 BRUGT.1 OSLO	-62,00	17017781406	
26.04.2013	26.04.2013	OVERFØRT	Til felleskonto	-32186,00	89250115	3705.17.98423
26.04.2013	26.04.2013	VARER	26.04 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017284224	
26.04.2013	26.04.2013	OVERFØRT	Sparing	-2000,00	89250047	3705.09.65105
25.04.2013	25.04.2013	LØNN	Lonn fra CISCO SYSTEMS NORWAY AS	40909,33	50975004413	
25.04.2013	25.04.2013	VARER	25.04 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017054918	
25.04.2013	25.04.2013	VARER	24.04 Matkroken Arvol l Oslo	-73,90	17017510845	
24.04.2013	24.04.2013	VARER	24.04 CISCO CATERING PHILIP PERDE LYSAKER	-60,00	17017280540	
23.04.2013	23.04.2013	VISA VARE	*4621 20.04 NOK 99.00 PAYPAL *SPOTIFY Kurs: 1.0000	-99,00	50001685147	
23.04.2013	23.04.2013	VARER	23.04 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017698452	
23.04.2013	23.04.2013	AVTGI	CHESS COMMUNICATION AS	-761,44	93420956	5210.05.61603
22.04.2013	22.04.2013	VARER	22.04 CISCO CATERING PHILIP PERDE LYSAKER	-45,00	17017667467	
18.04.2013	18.04.2013	VARER	18.04 CISCO CATERING PHILIP PERDE LYSAKER	-110,00	17017505300	
17.04.2013	17.04.2013	VARER	17.04 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017646964	
16.04.2013	16.04.2013	VARER	16.04 CISCO CATERING PHILIP PERDE LYSAKER	-71,00	17017616431	
15.04.2013	15.04.2013	VARER	15.04 CISCO CATERING PHILIP PERDE LYSAKER	-45,00	17017621335	
12.04.2013	12.04.2013	VARER	12.04 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017285020	
11.04.2013	11.04.2013	VARER	11.04 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017372751	
10.04.2013	10.04.2013	VARER	09.04 DESIGN TORGET HEGDEHAUGSVN OSLO	-570,00	17017143498	
10.04.2013	10.04.2013	VARER	09.04 AVD.2 NOTABENE STORO	-39,50	17017048773	
10.04.2013	10.04.2013	VARER	10.04 CISCO CATERING PHILIP PERDE LYSAKER	-45,00	17017617393	
10.04.2013	10.04.2013	VARER	09.04 MAXBO SINSEN HANS NILSEN OSLO	-259,00	17017927707	
09.04.2013	09.04.2013	VARER	08.04 LEFDAL ELEKTROM VITAMINVN 7/ OSLO	-695,00	17017679149	
09.04.2013	09.04.2013	VARER	09.04 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017128885	
09.04.2013	09.04.2013	VARER	08.04 KO STORO VITAMINVN. 7 OSLO	-2390,00	17017569460	
08.04.2013	08.04.2013	VARER	05.04 KREMMERHUSET ERICH MOGENS OSLO	-798,60	17017579370	
08.04.2013	08.04.2013	VARER	08.04 SØRENSEN SYKLER KAROLINE KRI 0661 OSLO	-647,00	17017241360	
08.04.2013	05.04.2013	OVFNETTB	Overføring til felleskonto	-5000,00	50389059152	3705.17.98423
08.04.2013	08.04.2013	VARER	05.04 SOM TAM THAI VOGTS GATE 6 OSLO	-425,00	17017412473	
08.04.2013	08.04.2013	VARER	05.04 ICA Supermarked Linder OSLO	-922,92	17017546641	
08.04.2013	08.04.2013	VARER	05.04 LIFE LINDERUD S ERICH MOGENS OSLO	-169,00	17017382930	
08.04.2013	08.04.2013	VARER	05.04 NARVESEN 477 ERIK MOGENSØ OSLO	-13,00	17017354986	
08.04.2013	08.04.2013	VARER	06.04 NARVESEN 472 STRØMSVN.245 OSLO	-130,00	17017446873	
05.04.2013	05.04.2013	VARER	04.04 Matkroken Arvol l Oslo	-72,90	17017423280	
05.04.2013	05.04.2013	VARER	05.04 CISCO CATERING PHILIP PERDE LYSAKER	-65,00	17017570242	
04.04.2013	04.04.2013	VARER	04.04 CISCO CATERING PHILIP PERDE LYSAKER	-110,00	17017015522	
03.04.2013	03.04.2013	VARER	03.04 CISCO CATERING PHILIP PERDE LYSAKER	-110,00	17017889685	
03.04.2013	03.04.2013	VISA VARE	*4621 27.03 NOK 50.00 LANGELAND SKI OG FRITIDS Kurs: 1.0000	-50,00	50001685147	
03.04.2013	03.04.2013	VISA VARE	*4621 28.03 NOK 88.00 WWWJOTTANO Kurs: 1.0000	-88,00	50001685147	
02.04.2013	01.04.2013	OVFNETTB	Overføring	-78000,00	50389019152	3705.09.65105
02.04.2013	02.04.2013	VARER	30.03 BEST FØRDE 5545 STOREHAGEN 7 FØRDE	-85,00	17017511235	
02.04.2013	02.04.2013	VARER	30.03 PIKANT AS TLF:57832295 WWW.PIKANT.NO	-198,00	17017733946	
02.04.2013	02.04.2013	VARER	28.03 ESSO FØRDE . FØRDE	-849,40	17017949623	
02.04.2013	02.04.2013	VARER	02.04 SØRENSEN SYKLER KAROLINE KRI 0661 OSLO	-1820,00	17017886729	
02.04.2013	02.04.2013	VARER	28.03 PIKANT AS TLF:57832295 WWW.PIKANT.NO	-297,00	17017890108	
02.04.2013	02.04.2013	VARER	28.03 PIKANT AS TLF:57832295 WWW.PIKANT.NO	-70,00	17017012682	
